"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","button_pressed","responses","training_vector","training_matrixRow","key_press"
"html-keyboard-response","104","318133","0.0-5.0-3.0-1.0","","null"," ","","","","","null"
"vsl-grid-scene-snap","105","320149","0.0-5.0-4.0-0.0","","","[[""img/obj7.png"",0,0],[""img/obj10.png"",""img/obj6.png"",0],[""img/obj5.png"",""img/obj3.png"",""img/obj4.png""]]","","","1,1,2,1,3,4,2,2,6","35",""
"vsl-grid-scene-snap","106","323168","0.0-5.0-4.0-1.0","","","[[""img/obj7.png"",0,0],[""img/obj10.png"",""img/obj6.png"",0],[""img/obj1.png"",""img/obj9.png"",""img/obj4.png""]]","","","1,1,2,1,3,3,2,2,6","33",""
"vsl-grid-scene-snap","107","326185","0.0-5.0-4.0-2.0","","","[[""img/obj11.png"",0,""img/obj12.png""],[""img/obj8.png"",""img/obj2.png"",0],[""img/obj1.png"",""img/obj9.png"",0]]","","","1,1,1,1,3,3,3,1,5","24",""
"vsl-grid-scene-snap","108","329211","0.0-5.0-4.0-3.0","","","[[0,""img/obj6.png"",0],[""img/obj7.png"",0,""img/obj4.png""],[""img/obj10.png"",""img/obj1.png"",""img/obj9.png""]]","","","1,2,2,2,3,3,2,1,6","53",""
"vsl-grid-scene-snap","109","332235","0.0-5.0-4.0-4.0","","","[[0,0,""img/obj12.png""],[0,""img/obj2.png"",""img/obj11.png""],[""img/obj1.png"",""img/obj9.png"",""img/obj8.png""]]","","","3,2,1,1,3,3,3,1,5","140",""
"vsl-grid-scene-snap","110","335262","0.0-5.0-4.0-5.0","","","[[""img/obj11.png"",""img/obj1.png"",""img/obj9.png""],[""img/obj8.png"",""img/obj12.png"",0],[""img/obj2.png"",0,0]]","","","1,1,1,2,1,3,2,2,5","4",""
"vsl-grid-scene-snap","111","338269","0.0-5.0-4.0-6.0","","","[[0,""img/obj12.png"",""img/obj7.png""],[""img/obj2.png"",0,""img/obj10.png""],[0,""img/obj5.png"",""img/obj3.png""]]","","","3,1,2,2,3,4,2,1,5","91",""
"vsl-grid-scene-snap","112","341274","0.0-5.0-4.0-7.0","","","[[""img/obj5.png"",""img/obj3.png"",0],[""img/obj11.png"",""img/obj6.png"",0],[""img/obj8.png"",0,""img/obj4.png""]]","","","1,2,1,1,1,4,2,2,6","70",""
"vsl-grid-scene-snap","113","344295","0.0-5.0-4.0-8.0","","","[[0,""img/obj12.png"",0],[""img/obj2.png"",0,""img/obj7.png""],[""img/obj5.png"",""img/obj3.png"",""img/obj10.png""]]","","","3,2,2,1,3,4,2,1,5","135",""
"vsl-grid-scene-snap","114","347322","0.0-5.0-4.0-9.0","","","[[""img/obj5.png"",""img/obj3.png"",0],[""img/obj11.png"",0,""img/obj12.png""],[""img/obj8.png"",""img/obj2.png"",0]]","","","1,2,1,1,1,4,3,2,5","62",""
"vsl-grid-scene-snap","115","350335","0.0-5.0-4.0-10.0","","","[[0,""img/obj1.png"",""img/obj9.png""],[""img/obj6.png"",0,""img/obj7.png""],[0,""img/obj4.png"",""img/obj10.png""]]","","","3,2,2,2,1,3,1,2,6","125",""
"vsl-grid-scene-snap","116","353352","0.0-5.0-4.0-11.0","","","[[0,""img/obj6.png"",0],[""img/obj7.png"",0,""img/obj4.png""],[""img/obj10.png"",""img/obj5.png"",""img/obj3.png""]]","","","1,2,2,2,3,4,2,1,6","55",""
"vsl-grid-scene-snap","117","356356","0.0-5.0-4.0-12.0","","","[[""img/obj6.png"",0,0],[""img/obj7.png"",""img/obj4.png"",0],[""img/obj10.png"",""img/obj5.png"",""img/obj3.png""]]","","","1,2,2,2,3,4,1,1,6","59",""
"vsl-grid-scene-snap","118","359380","0.0-5.0-4.0-13.0","","","[[""img/obj1.png"",""img/obj9.png"",0],[0,""img/obj12.png"",""img/obj7.png""],[""img/obj2.png"",0,""img/obj10.png""]]","","","3,2,2,1,1,3,2,2,5","109",""
"vsl-grid-scene-snap","119","362398","0.0-5.0-4.0-14.0","","","[[""img/obj5.png"",""img/obj3.png"",0],[""img/obj6.png"",0,""img/obj7.png""],[0,""img/obj4.png"",""img/obj10.png""]]","","","3,2,2,1,1,4,1,2,6","115",""
"vsl-grid-scene-snap","120","365414","0.0-5.0-4.0-15.0","","","[[""img/obj11.png"",""img/obj1.png"",""img/obj9.png""],[""img/obj8.png"",0,""img/obj12.png""],[0,""img/obj2.png"",0]]","","","1,1,1,2,1,3,3,2,5","0",""
"vsl-grid-scene-snap","121","368429","0.0-5.0-4.0-16.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj7.png""],[0,""img/obj6.png"",""img/obj10.png""],[0,0,""img/obj4.png""]]","","","3,1,2,1,1,3,2,2,6","81",""
"vsl-grid-scene-snap","122","371436","0.0-5.0-4.0-17.0","","","[[""img/obj7.png"",0,""img/obj12.png""],[""img/obj10.png"",""img/obj2.png"",0],[0,""img/obj5.png"",""img/obj3.png""]]","","","1,1,2,2,3,4,3,1,5","15",""
"vsl-grid-scene-snap","123","374452","0.0-5.0-4.0-18.0","","","[[0,0,""img/obj11.png""],[0,""img/obj12.png"",""img/obj8.png""],[""img/obj2.png"",""img/obj1.png"",""img/obj9.png""]]","","","3,1,1,2,3,3,2,2,5","84",""
"vsl-grid-scene-snap","124","377474","0.0-5.0-4.0-19.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj7.png""],[0,""img/obj12.png"",""img/obj10.png""],[""img/obj2.png"",0,0]]","","","3,1,2,1,1,3,2,2,5","73",""
"vsl-grid-scene-snap","125","380479","0.0-5.0-4.0-20.0","","","[[""img/obj6.png"",0,""img/obj7.png""],[0,""img/obj4.png"",""img/obj10.png""],[""img/obj1.png"",""img/obj9.png"",0]]","","","3,1,2,1,3,3,1,1,6","101",""
"vsl-grid-scene-snap","126","383506","0.0-5.0-4.0-21.0","","","[[0,""img/obj5.png"",""img/obj3.png""],[0,""img/obj12.png"",""img/obj7.png""],[""img/obj2.png"",0,""img/obj10.png""]]","","","3,2,2,2,1,4,2,2,5","123",""
"vsl-grid-scene-snap","127","386526","0.0-5.0-4.0-22.0","","","[[0,""img/obj5.png"",""img/obj3.png""],[""img/obj7.png"",0,""img/obj12.png""],[""img/obj10.png"",""img/obj2.png"",0]]","","","1,2,2,2,1,4,3,2,5","39",""
"vsl-grid-scene-snap","128","389556","0.0-5.0-4.0-23.0","","","[[0,""img/obj6.png"",0],[""img/obj11.png"",0,""img/obj4.png""],[""img/obj8.png"",""img/obj1.png"",""img/obj9.png""]]","","","1,2,1,2,3,3,2,1,6","52",""
"vsl-grid-scene-snap","129","392579","0.0-5.0-4.0-24.0","","","[[""img/obj6.png"",0,0],[""img/obj11.png"",""img/obj4.png"",0],[""img/obj8.png"",""img/obj1.png"",""img/obj9.png""]]","","","1,2,1,2,3,3,1,1,6","56",""
"vsl-grid-scene-snap","130","395595","0.0-5.0-4.0-25.0","","","[[0,0,""img/obj12.png""],[""img/obj7.png"",""img/obj2.png"",0],[""img/obj10.png"",""img/obj5.png"",""img/obj3.png""]]","","","1,2,2,2,3,4,3,1,5","51",""
"vsl-grid-scene-snap","131","398604","0.0-5.0-4.0-26.0","","","[[""img/obj5.png"",""img/obj3.png"",0],[""img/obj6.png"",0,""img/obj11.png""],[0,""img/obj4.png"",""img/obj8.png""]]","","","3,2,1,1,1,4,1,2,6","114",""
"vsl-grid-scene-snap","132","401614","0.0-5.0-4.0-27.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj12.png""],[0,""img/obj2.png"",""img/obj11.png""],[0,0,""img/obj8.png""]]","","","3,2,1,1,1,3,3,1,5","116",""
"vsl-grid-scene-snap","133","404629","0.0-5.0-4.0-28.0","","","[[""img/obj6.png"",0,0],[""img/obj7.png"",""img/obj4.png"",0],[""img/obj10.png"",""img/obj1.png"",""img/obj9.png""]]","","","1,2,2,2,3,3,1,1,6","57",""
"vsl-grid-scene-snap","134","407640","0.0-5.0-4.0-29.0","","","[[0,""img/obj5.png"",""img/obj3.png""],[0,""img/obj12.png"",""img/obj11.png""],[""img/obj2.png"",0,""img/obj8.png""]]","","","3,2,1,2,1,4,2,2,5","122",""
"vsl-grid-scene-snap","135","410664","0.0-5.0-4.0-30.0","","","[[0,""img/obj1.png"",""img/obj9.png""],[""img/obj11.png"",""img/obj6.png"",0],[""img/obj8.png"",0,""img/obj4.png""]]","","","1,2,1,2,1,3,2,2,6","44",""
"vsl-grid-scene-snap","136","413679","0.0-5.0-4.0-31.0","","","[[""img/obj6.png"",0,""img/obj11.png""],[0,""img/obj4.png"",""img/obj8.png""],[""img/obj5.png"",""img/obj3.png"",0]]","","","3,1,1,1,3,4,1,1,6","102",""
"vsl-grid-scene-snap","137","416699","0.0-5.0-4.0-32.0","","","[[""img/obj7.png"",0,""img/obj12.png""],[""img/obj10.png"",""img/obj2.png"",0],[0,""img/obj1.png"",""img/obj9.png""]]","","","1,1,2,2,3,3,3,1,5","13",""
"vsl-grid-scene-snap","138","419723","0.0-5.0-4.0-33.0","","","[[""img/obj6.png"",0,0],[""img/obj11.png"",""img/obj4.png"",0],[""img/obj8.png"",""img/obj5.png"",""img/obj3.png""]]","","","1,2,1,2,3,4,1,1,6","58",""
"vsl-grid-scene-snap","139","422732","0.0-5.0-4.0-34.0","","","[[0,0,""img/obj11.png""],[0,""img/obj6.png"",""img/obj8.png""],[""img/obj1.png"",""img/obj9.png"",""img/obj4.png""]]","","","3,1,1,1,3,3,2,2,6","104",""
"vsl-grid-scene-snap","140","425756","0.0-5.0-4.0-35.0","","","[[""img/obj11.png"",0,""img/obj12.png""],[""img/obj8.png"",""img/obj2.png"",0],[0,""img/obj1.png"",""img/obj9.png""]]","","","1,1,1,2,3,3,3,1,5","12",""
"vsl-grid-scene-snap","141","428773","0.0-5.0-4.0-36.0","","","[[""img/obj11.png"",0,0],[""img/obj8.png"",""img/obj12.png"",0],[""img/obj2.png"",""img/obj5.png"",""img/obj3.png""]]","","","1,1,1,2,3,4,2,2,5","18",""
"vsl-grid-scene-snap","142","431782","0.0-5.0-4.0-37.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj11.png""],[0,""img/obj6.png"",""img/obj8.png""],[0,0,""img/obj4.png""]]","","","3,1,1,1,1,3,2,2,6","80",""
"vsl-grid-scene-snap","143","434804","0.0-5.0-4.0-38.0","","","[[""img/obj6.png"",0,""img/obj11.png""],[0,""img/obj4.png"",""img/obj8.png""],[0,""img/obj1.png"",""img/obj9.png""]]","","","3,1,1,2,3,3,1,1,6","92",""
"vsl-grid-scene-snap","144","437807","0.0-5.0-4.0-39.0","","","[[""img/obj7.png"",0,0],[""img/obj10.png"",""img/obj12.png"",0],[""img/obj2.png"",""img/obj5.png"",""img/obj3.png""]]","","","1,1,2,2,3,4,2,2,5","19",""
"vsl-grid-scene-snap","145","440816","0.0-5.0-4.0-40.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj11.png""],[0,""img/obj12.png"",""img/obj8.png""],[""img/obj2.png"",0,0]]","","","3,1,1,1,1,3,2,2,5","72",""
"vsl-grid-scene-snap","146","443820","0.0-5.0-4.0-41.0","","","[[""img/obj1.png"",""img/obj9.png"",0],[""img/obj6.png"",0,""img/obj11.png""],[0,""img/obj4.png"",""img/obj8.png""]]","","","3,2,1,1,1,3,1,2,6","112",""
"vsl-grid-scene-snap","147","446842","0.0-5.0-4.0-42.0","","","[[""img/obj11.png"",""img/obj6.png"",0],[""img/obj8.png"",0,""img/obj4.png""],[0,""img/obj1.png"",""img/obj9.png""]]","","","1,1,1,2,3,3,2,1,6","20",""
"vsl-grid-scene-snap","148","449861","0.0-5.0-4.0-43.0","","","[[""img/obj6.png"",0,""img/obj7.png""],[0,""img/obj4.png"",""img/obj10.png""],[0,""img/obj5.png"",""img/obj3.png""]]","","","3,1,2,2,3,4,1,1,6","95",""
"vsl-grid-scene-snap","149","452876","0.0-5.0-4.0-44.0","","","[[0,""img/obj5.png"",""img/obj3.png""],[""img/obj11.png"",0,""img/obj12.png""],[""img/obj8.png"",""img/obj2.png"",0]]","","","1,2,1,2,1,4,3,2,5","38",""
"vsl-grid-scene-snap","150","455893","0.0-5.0-4.0-45.0","","","[[0,0,""img/obj11.png""],[0,""img/obj6.png"",""img/obj8.png""],[""img/obj5.png"",""img/obj3.png"",""img/obj4.png""]]","","","3,1,1,1,3,4,2,2,6","106",""
"vsl-grid-scene-snap","151","458907","0.0-5.0-4.0-46.0","","","[[0,""img/obj5.png"",""img/obj3.png""],[""img/obj6.png"",0,""img/obj11.png""],[0,""img/obj4.png"",""img/obj8.png""]]","","","3,2,1,2,1,4,1,2,6","126",""
"vsl-grid-scene-snap","152","461924","0.0-5.0-4.0-47.0","","","[[""img/obj7.png"",0,""img/obj12.png""],[""img/obj10.png"",""img/obj2.png"",0],[""img/obj1.png"",""img/obj9.png"",0]]","","","1,1,2,1,3,3,3,1,5","25",""
"vsl-grid-attention-check","153","463801","0.0-5.0-5.0-0.0-0.0","","874.6000001430511","[[0,""img/square.png"",""img/square.png""],[""img/square.png"",""img/attention.png"",0],[""img/square.png"",""img/square.png"",0]]","","","","","32"
"html-keyboard-response","154","464805","0.0-5.0-5.0-1.0","","null"," ","","","","","null"
"vsl-grid-scene-snap","155","466811","0.0-5.0-6.0-0.0","","","[[""img/obj11.png"",""img/obj1.png"",""img/obj9.png""],[""img/obj8.png"",""img/obj6.png"",0],[0,0,""img/obj4.png""]]","","","1,1,1,2,1,3,2,2,6","8",""
"vsl-grid-scene-snap","156","469841","0.0-5.0-6.0-1.0","","","[[0,0,""img/obj12.png""],[""img/obj11.png"",""img/obj2.png"",0],[""img/obj8.png"",""img/obj1.png"",""img/obj9.png""]]","","","1,2,1,2,3,3,3,1,5","48",""
"vsl-grid-scene-snap","157","472853","0.0-5.0-6.0-2.0","","","[[""img/obj5.png"",""img/obj3.png"",""img/obj7.png""],[0,""img/obj12.png"",""img/obj10.png""],[""img/obj2.png"",0,0]]","","","3,1,2,1,1,4,2,2,5","75",""
"vsl-grid-scene-snap","158","475867","0.0-5.0-6.0-3.0","","","[[0,0,""img/obj7.png""],[0,""img/obj6.png"",""img/obj10.png""],[""img/obj1.png"",""img/obj9.png"",""img/obj4.png""]]","","","3,1,2,1,3,3,2,2,6","105",""
"vsl-grid-scene-snap","159","478887","0.0-5.0-6.0-4.0","","","[[0,""img/obj12.png"",""img/obj7.png""],[""img/obj2.png"",0,""img/obj10.png""],[""img/obj1.png"",""img/obj9.png"",0]]","","","3,1,2,1,3,3,2,1,5","97",""
"vsl-grid-scene-snap","160","481902","0.0-5.0-6.0-5.0","","","[[""img/obj11.png"",""img/obj5.png"",""img/obj3.png""],[""img/obj8.png"",""img/obj12.png"",0],[""img/obj2.png"",0,0]]","","","1,1,1,2,1,4,2,2,5","6",""
"vsl-grid-scene-snap","161","484920","0.0-5.0-6.0-6.0","","","[[""img/obj11.png"",0,0],[""img/obj8.png"",""img/obj6.png"",0],[""img/obj1.png"",""img/obj9.png"",""img/obj4.png""]]","","","1,1,1,1,3,3,2,2,6","32",""
"vsl-grid-scene-snap","162","487931","0.0-5.0-6.0-7.0","","","[[""img/obj7.png"",""img/obj5.png"",""img/obj3.png""],[""img/obj10.png"",""img/obj12.png"",0],[""img/obj2.png"",0,0]]","","","1,1,2,2,1,4,2,2,5","7",""
"vsl-grid-scene-snap","163","490939","0.0-5.0-6.0-8.0","","","[[0,""img/obj1.png"",""img/obj9.png""],[0,""img/obj12.png"",""img/obj7.png""],[""img/obj2.png"",0,""img/obj10.png""]]","","","3,2,2,2,1,3,2,2,5","121",""
"vsl-grid-scene-snap","164","493953","0.0-5.0-6.0-9.0","","","[[0,""img/obj1.png"",""img/obj9.png""],[0,""img/obj12.png"",""img/obj11.png""],[""img/obj2.png"",0,""img/obj8.png""]]","","","3,2,1,2,1,3,2,2,5","120",""
"vsl-grid-scene-snap","165","496956","0.0-5.0-6.0-10.0","","","[[0,0,""img/obj12.png""],[0,""img/obj2.png"",""img/obj11.png""],[""img/obj5.png"",""img/obj3.png"",""img/obj8.png""]]","","","3,2,1,1,3,4,3,1,5","142",""
"vsl-grid-scene-snap","166","499982","0.0-5.0-6.0-11.0","","","[[""img/obj11.png"",""img/obj6.png"",0],[""img/obj8.png"",0,""img/obj4.png""],[""img/obj5.png"",""img/obj3.png"",0]]","","","1,1,1,1,3,4,2,1,6","30",""
"vsl-grid-scene-snap","167","503004","0.0-5.0-6.0-12.0","","","[[0,""img/obj1.png"",""img/obj9.png""],[""img/obj6.png"",0,""img/obj11.png""],[0,""img/obj4.png"",""img/obj8.png""]]","","","3,2,1,2,1,3,1,2,6","124",""
"vsl-grid-scene-snap","168","506011","0.0-5.0-6.0-13.0","","","[[""img/obj11.png"",0,""img/obj12.png""],[""img/obj8.png"",""img/obj2.png"",0],[0,""img/obj5.png"",""img/obj3.png""]]","","","1,1,1,2,3,4,3,1,5","14",""
"vsl-grid-scene-snap","169","509022","0.0-5.0-6.0-14.0","","","[[""img/obj5.png"",""img/obj3.png"",0],[0,""img/obj12.png"",""img/obj7.png""],[""img/obj2.png"",0,""img/obj10.png""]]","","","3,2,2,1,1,4,2,2,5","111",""
"vsl-grid-scene-snap","170","512036","0.0-5.0-6.0-15.0","","","[[""img/obj11.png"",0,0],[""img/obj8.png"",""img/obj6.png"",0],[""img/obj5.png"",""img/obj3.png"",""img/obj4.png""]]","","","1,1,1,1,3,4,2,2,6","34",""
"vsl-grid-scene-snap","171","515044","0.0-5.0-6.0-16.0","","","[[""img/obj5.png"",""img/obj3.png"",""img/obj11.png""],[0,""img/obj12.png"",""img/obj8.png""],[""img/obj2.png"",0,0]]","","","3,1,1,1,1,4,2,2,5","74",""
"vsl-grid-scene-snap","172","518051","0.0-5.0-6.0-17.0","","","[[0,0,""img/obj12.png""],[0,""img/obj2.png"",""img/obj7.png""],[""img/obj5.png"",""img/obj3.png"",""img/obj10.png""]]","","","3,2,2,1,3,4,3,1,5","143",""
"vsl-grid-scene-snap","173","521078","0.0-5.0-6.0-18.0","","","[[""img/obj11.png"",0,0],[""img/obj8.png"",""img/obj12.png"",0],[""img/obj2.png"",""img/obj1.png"",""img/obj9.png""]]","","","1,1,1,2,3,3,2,2,5","16",""
"vsl-grid-scene-snap","174","524105","0.0-5.0-6.0-19.0","","","[[""img/obj5.png"",""img/obj3.png"",""img/obj7.png""],[""img/obj6.png"",0,""img/obj10.png""],[0,""img/obj4.png"",0]]","","","3,1,2,1,1,4,1,2,6","79",""
"vsl-grid-scene-snap","175","527136","0.0-5.0-6.0-20.0","","","[[""img/obj5.png"",""img/obj3.png"",0],[0,""img/obj12.png"",""img/obj11.png""],[""img/obj2.png"",0,""img/obj8.png""]]","","","3,2,1,1,1,4,2,2,5","110",""
"vsl-grid-scene-snap","176","530158","0.0-5.0-6.0-21.0","","","[[""img/obj5.png"",""img/obj3.png"",0],[""img/obj7.png"",""img/obj6.png"",0],[""img/obj10.png"",0,""img/obj4.png""]]","","","1,2,2,1,1,4,2,2,6","71",""
"vsl-grid-scene-snap","177","533177","0.0-5.0-6.0-22.0","","","[[""img/obj11.png"",""img/obj6.png"",0],[""img/obj8.png"",0,""img/obj4.png""],[""img/obj1.png"",""img/obj9.png"",0]]","","","1,1,1,1,3,3,2,1,6","28",""
"vsl-grid-scene-snap","178","536192","0.0-5.0-6.0-23.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj12.png""],[""img/obj11.png"",""img/obj2.png"",0],[""img/obj8.png"",0,0]]","","","1,2,1,1,1,3,3,1,5","64",""
"vsl-grid-scene-snap","179","539213","0.0-5.0-6.0-24.0","","","[[""img/obj5.png"",""img/obj3.png"",""img/obj11.png""],[0,""img/obj6.png"",""img/obj8.png""],[0,0,""img/obj4.png""]]","","","3,1,1,1,1,4,2,2,6","82",""
"vsl-grid-scene-snap","180","542234","0.0-5.0-6.0-25.0","","","[[0,""img/obj12.png"",""img/obj7.png""],[""img/obj2.png"",0,""img/obj10.png""],[""img/obj5.png"",""img/obj3.png"",0]]","","","3,1,2,1,3,4,2,1,5","99",""
"vsl-grid-scene-snap","181","545264","0.0-5.0-6.0-26.0","","","[[""img/obj6.png"",""img/obj5.png"",""img/obj3.png""],[0,""img/obj4.png"",""img/obj11.png""],[0,0,""img/obj8.png""]]","","","3,2,1,2,1,4,1,1,6","130",""
"vsl-grid-scene-snap","182","548284","0.0-5.0-6.0-27.0","","","[[0,""img/obj12.png"",0],[""img/obj2.png"",0,""img/obj11.png""],[""img/obj5.png"",""img/obj3.png"",""img/obj8.png""]]","","","3,2,1,1,3,4,2,1,5","134",""
"vsl-grid-scene-snap","183","551302","0.0-5.0-6.0-28.0","","","[[""img/obj6.png"",""img/obj5.png"",""img/obj3.png""],[""img/obj11.png"",""img/obj4.png"",0],[""img/obj8.png"",0,0]]","","","1,2,1,2,1,4,1,1,6","42",""
"vsl-grid-scene-snap","184","554331","0.0-5.0-6.0-29.0","","","[[0,0,""img/obj7.png""],[0,""img/obj12.png"",""img/obj10.png""],[""img/obj2.png"",""img/obj1.png"",""img/obj9.png""]]","","","3,1,2,2,3,3,2,2,5","85",""
"vsl-grid-scene-snap","185","557340","0.0-5.0-6.0-30.0","","","[[""img/obj6.png"",0,""img/obj11.png""],[0,""img/obj4.png"",""img/obj8.png""],[""img/obj1.png"",""img/obj9.png"",0]]","","","3,1,1,1,3,3,1,1,6","100",""
"vsl-grid-scene-snap","186","560355","0.0-5.0-6.0-31.0","","","[[""img/obj5.png"",""img/obj3.png"",""img/obj11.png""],[""img/obj6.png"",0,""img/obj8.png""],[0,""img/obj4.png"",0]]","","","3,1,1,1,1,4,1,2,6","78",""
"vsl-grid-scene-snap","187","563364","0.0-5.0-6.0-32.0","","","[[0,0,""img/obj12.png""],[""img/obj11.png"",""img/obj2.png"",0],[""img/obj8.png"",""img/obj5.png"",""img/obj3.png""]]","","","1,2,1,2,3,4,3,1,5","50",""
"vsl-grid-scene-snap","188","566381","0.0-5.0-6.0-33.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj7.png""],[""img/obj6.png"",0,""img/obj10.png""],[0,""img/obj4.png"",0]]","","","3,1,2,1,1,3,1,2,6","77",""
"vsl-grid-scene-snap","189","569388","0.0-5.0-6.0-34.0","","","[[0,0,""img/obj12.png""],[0,""img/obj2.png"",""img/obj7.png""],[""img/obj1.png"",""img/obj9.png"",""img/obj10.png""]]","","","3,2,2,1,3,3,3,1,5","141",""
"vsl-grid-scene-snap","190","573203","0.0-5.0-6.0-35.0","","","[[""img/obj6.png"",0,0],[0,""img/obj4.png"",""img/obj11.png""],[""img/obj1.png"",""img/obj9.png"",""img/obj8.png""]]","","","3,2,1,1,3,3,1,1,6","136",""
"vsl-grid-scene-snap","191","577204","0.0-5.0-6.0-36.0","","","[[""img/obj1.png"",""img/obj9.png"",0],[""img/obj6.png"",0,""img/obj7.png""],[0,""img/obj4.png"",""img/obj10.png""]]","","","3,2,2,1,1,3,1,2,6","113",""
"vsl-grid-scene-snap","192","580223","0.0-5.0-6.0-37.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj11.png""],[""img/obj6.png"",0,""img/obj8.png""],[0,""img/obj4.png"",0]]","","","3,1,1,1,1,3,1,2,6","76",""
"vsl-grid-scene-snap","193","583245","0.0-5.0-6.0-38.0","","","[[""img/obj5.png"",""img/obj3.png"",""img/obj12.png""],[0,""img/obj2.png"",""img/obj7.png""],[0,0,""img/obj10.png""]]","","","3,2,2,1,1,4,3,1,5","119",""
"vsl-grid-scene-snap","194","586265","0.0-5.0-6.0-39.0","","","[[""img/obj6.png"",""img/obj5.png"",""img/obj3.png""],[0,""img/obj4.png"",""img/obj7.png""],[0,0,""img/obj10.png""]]","","","3,2,2,2,1,4,1,1,6","131",""
"vsl-grid-scene-snap","195","589285","0.0-5.0-6.0-40.0","","","[[""img/obj6.png"",""img/obj1.png"",""img/obj9.png""],[0,""img/obj4.png"",""img/obj7.png""],[0,0,""img/obj10.png""]]","","","3,2,2,2,1,3,1,1,6","129",""
"vsl-grid-scene-snap","196","592289","0.0-5.0-6.0-41.0","","","[[0,""img/obj1.png"",""img/obj9.png""],[""img/obj7.png"",0,""img/obj12.png""],[""img/obj10.png"",""img/obj2.png"",0]]","","","1,2,2,2,1,3,3,2,5","37",""
"vsl-grid-scene-snap","197","595308","0.0-5.0-6.0-42.0","","","[[0,0,""img/obj7.png""],[0,""img/obj12.png"",""img/obj10.png""],[""img/obj2.png"",""img/obj5.png"",""img/obj3.png""]]","","","3,1,2,2,3,4,2,2,5","87",""
"vsl-grid-scene-snap","198","598320","0.0-5.0-6.0-43.0","","","[[""img/obj1.png"",""img/obj9.png"",""img/obj12.png""],[0,""img/obj2.png"",""img/obj7.png""],[0,0,""img/obj10.png""]]","","","3,2,2,1,1,3,3,1,5","117",""
"vsl-grid-scene-snap","199","601338","0.0-5.0-6.0-44.0","","","[[0,""img/obj12.png"",""img/obj11.png""],[""img/obj2.png"",0,""img/obj8.png""],[""img/obj5.png"",""img/obj3.png"",0]]","","","3,1,1,1,3,4,2,1,5","98",""
"vsl-grid-scene-snap","200","604355","0.0-5.0-6.0-45.0","","","[[0,""img/obj12.png"",0],[""img/obj2.png"",0,""img/obj11.png""],[""img/obj1.png"",""img/obj9.png"",""img/obj8.png""]]","","","3,2,1,1,3,3,2,1,5","132",""
"vsl-grid-scene-snap","201","607369","0.0-5.0-6.0-46.0","","","[[""img/obj11.png"",""img/obj5.png"",""img/obj3.png""],[""img/obj8.png"",0,""img/obj12.png""],[0,""img/obj2.png"",0]]","","","1,1,1,2,1,4,3,2,5","2",""
"vsl-grid-scene-snap","202","610372","0.0-5.0-6.0-47.0","","","[[0,""img/obj12.png"",""img/obj7.png""],[""img/obj2.png"",0,""img/obj10.png""],[0,""img/obj1.png"",""img/obj9.png""]]","","","3,1,2,2,3,3,2,1,5","89",""
"vsl-grid-attention-check","203","614386","0.0-5.0-7.0-0.0-0.0","","null","[[""img/square.png"",""img/square.png"",""img/square.png""],[""img/square.png"",""img/attention.png"",0],[0,""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","204","616619","0.0-5.0-7.0-0.1-0.1","","2230.2999999523163","[[""img/square.png"",0,""img/square.png""],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,0]]","","","","","32"
"html-keyboard-response","205","617634","0.0-5.0-7.0-1.0","","null"," ","","","","","null"
"vsl-grid-scene-snap","206","619641","0.0-5.0-8.0-0.0","","","[[""img/obj7.png"",0,0],[""img/obj10.png"",""img/obj12.png"",0],[""img/obj2.png"",""img/obj1.png"",""img/obj9.png""]]","","","1,1,2,2,3,3,2,2,5","17",""
"vsl-grid-scene-snap","207","622642","0.0-5.0-8.0-1.0","","","[[0,""img/obj5.png"",""img/obj3.png""],[""img/obj7.png"",""img/obj6.png"",0],[""img/obj10.png"",0,""img/obj4.png""]]","","","1,2,2,2,1,4,2,2,6","47",""
"vsl-grid-scene-snap","208","625662","0.0-5.0-8.0-2.0","","","[[0,""img/obj12.png"",0],[""img/obj2.png"",0,""img/obj7.png""],[""img/obj1.png"",""img/obj9.png"",""img/obj10.png""]]","","","3,2,2,1,3,3,2,1,5","133",""
"vsl-grid-scene-snap","209","628664","0.0-5.0-8.0-3.0","","","[[""img/obj7.png"",""img/obj6.png"",0],[""img/obj10.png"",0,""img/obj4.png""],[""img/obj1.png"",""img/obj9.png"",0]]","","","1,1,2,1,3,3,2,1,6","29",""
"vsl-grid-scene-snap","210","632202","0.0-5.0-8.0-4.0","","","[[""img/obj11.png"",""img/obj5.png"",""img/obj3.png""],[""img/obj8.png"",""img/obj6.png"",0],[0,0,""img/obj4.png""]]","","","1,1,1,2,1,4,2,2,6","10",""
