"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","responses","key_press","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","randomID","subject","image_switchboard","scene_order"
"","vsl-grid-scene-snap","86","289070","0.0-4.0-2.0-30.0","","[[0,0,""img/obj2.png"",0,0],[0,""img/obj1.png"",0,0,0],[""img/obj9.png"",""img/obj10.png"",0,0,0],[""img/obj5.png"",0,0,0,0],[0,""img/obj6.png"",0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","87","292092","0.0-4.0-2.0-31.0","","[[""img/obj11.png"",""img/obj8.png"",0,0,0],[0,""img/obj7.png"",""img/obj3.png"",0,0],[0,""img/obj4.png"",""img/obj12.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","88","295117","0.0-4.0-2.0-32.0","","[[0,0,0,0,0],[""img/obj11.png"",0,0,0,0],[0,""img/obj7.png"",""img/obj10.png"",0,0],[0,""img/obj5.png"",""img/obj12.png"",0,0],[0,0,""img/obj6.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","89","298139","0.0-4.0-2.0-33.0","","[[0,""img/obj10.png"",0,0,0],[""img/obj5.png"",0,0,0,0],[""img/obj11.png"",""img/obj6.png"",0,0,0],[0,""img/obj7.png"",0,0,0],[0,0,""img/obj12.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","90","301155","0.0-4.0-2.0-34.0","","[[0,0,""img/obj8.png"",0,0],[0,0,""img/obj2.png"",""img/obj3.png"",0],[0,""img/obj1.png"",""img/obj4.png"",0,0],[""img/obj9.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","91","304177","0.0-4.0-2.0-35.0","","[[0,""img/obj11.png"",0,0,0],[0,0,""img/obj7.png"",0,0],[0,0,""img/obj8.png"",""img/obj12.png"",0],[0,0,0,""img/obj3.png"",0],[0,0,""img/obj4.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","92","307196","0.0-4.0-2.0-36.0","","[[0,0,0,0,0],[0,""img/obj11.png"",0,0,0],[0,0,""img/obj7.png"",""img/obj8.png"",0],[0,0,0,""img/obj12.png"",""img/obj3.png""],[0,0,0,""img/obj4.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","93","310220","0.0-4.0-2.0-37.0","","[[0,""img/obj11.png"",0,0,""img/obj2.png""],[0,0,""img/obj7.png"",""img/obj1.png"",0],[0,0,""img/obj9.png"",""img/obj12.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","94","313246","0.0-4.0-2.0-38.0","","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj11.png"",""img/obj8.png"",0,0,0],[0,""img/obj7.png"",""img/obj3.png"",0,0],[0,""img/obj4.png"",""img/obj12.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","95","316274","0.0-4.0-2.0-39.0","","[[0,0,""img/obj10.png"",0,0],[0,""img/obj5.png"",""img/obj2.png"",0,0],[0,""img/obj1.png"",""img/obj6.png"",0,0],[""img/obj9.png"",0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","96","319294","0.0-4.0-2.0-40.0","","[[0,0,0,0,0],[0,0,""img/obj8.png"",""img/obj10.png"",0],[0,0,""img/obj5.png"",""img/obj3.png"",0],[0,0,""img/obj4.png"",""img/obj6.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","97","322316","0.0-4.0-2.0-41.0","","[[0,0,0,""img/obj8.png"",""img/obj2.png""],[0,0,0,""img/obj1.png"",""img/obj3.png""],[0,0,""img/obj9.png"",""img/obj4.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","98","325327","0.0-4.0-2.0-42.0","","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,""img/obj10.png"",""img/obj1.png"",0,0],[""img/obj5.png"",""img/obj9.png"",0,0,0],[0,""img/obj6.png"",0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","99","328352","0.0-4.0-2.0-43.0","","[[0,0,""img/obj8.png"",0,0],[0,0,0,""img/obj3.png"",0],[0,0,""img/obj4.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",0,0],[0,""img/obj9.png"",0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","100","331366","0.0-4.0-2.0-44.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj10.png"",""img/obj2.png""],[0,0,""img/obj5.png"",""img/obj1.png"",0],[0,0,""img/obj9.png"",""img/obj6.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","101","334386","0.0-4.0-2.0-45.0","","[[0,0,0,0,""img/obj2.png""],[0,0,0,""img/obj1.png"",0],[0,0,""img/obj9.png"",""img/obj10.png"",0],[0,0,""img/obj5.png"",0,0],[0,0,0,""img/obj6.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","102","337406","0.0-4.0-2.0-46.0","","[[0,""img/obj8.png"",0,0,0],[0,""img/obj11.png"",""img/obj3.png"",0,0],[0,""img/obj4.png"",""img/obj7.png"",0,0],[0,0,0,""img/obj12.png"",0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","103","340431","0.0-4.0-2.0-47.0","","[[0,0,0,0,0],[0,0,0,0,""img/obj10.png""],[0,0,0,""img/obj5.png"",""img/obj2.png""],[0,0,0,""img/obj1.png"",""img/obj6.png""],[0,0,""img/obj9.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-attention-check","104","344116","0.0-4.0-3.0-0.0-0.0","2681.89999999851","[[0,0,0,""img/square.png"",0],[0,0,""img/square.png"",""img/square.png"",0],[0,0,""img/attention.png"",""img/square.png"",0],[0,0,0,0,0],[0,""img/square.png"",0,0,0]]","","","32","","","","","","","","","","",""
"","html-keyboard-response","105","345121","0.0-4.0-3.0-1.0","null"," ","","","null","","","","","","","","","","",""
"","vsl-grid-scene-snap","106","347134","0.0-4.0-4.0-0.0","","[[0,0,0,0,0],[0,0,""img/obj8.png"",0,0],[0,0,""img/obj11.png"",""img/obj3.png"",0],[0,0,""img/obj4.png"",""img/obj7.png"",0],[0,0,0,0,""img/obj12.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","107","350161","0.0-4.0-4.0-1.0","","[[0,0,0,0,0],[0,0,""img/obj10.png"",0,0],[0,""img/obj5.png"",""img/obj11.png"",0,0],[0,0,""img/obj6.png"",""img/obj7.png"",0],[0,0,0,0,""img/obj12.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","108","353189","0.0-4.0-4.0-2.0","","[[0,0,0,0,0],[0,0,0,0,0],[0,0,0,""img/obj8.png"",""img/obj10.png""],[0,0,0,""img/obj5.png"",""img/obj3.png""],[0,0,0,""img/obj4.png"",""img/obj6.png""]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","109","356206","0.0-4.0-4.0-3.0","","[[0,0,0,0,0],[""img/obj11.png"",""img/obj10.png"",0,0,0],[""img/obj5.png"",""img/obj7.png"",0,0,0],[0,""img/obj6.png"",""img/obj12.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","110","359230","0.0-4.0-4.0-4.0","","[[0,0,0,0,0],[""img/obj11.png"",0,0,0,0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,0,""img/obj12.png"",""img/obj3.png"",0],[0,0,""img/obj4.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","111","362256","0.0-4.0-4.0-5.0","","[[0,0,""img/obj8.png"",0,0],[0,0,""img/obj11.png"",""img/obj3.png"",0],[0,0,""img/obj4.png"",""img/obj7.png"",0],[0,0,0,0,""img/obj12.png""],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","112","365283","0.0-4.0-4.0-6.0","","[[0,0,0,0,0],[0,""img/obj8.png"",0,0,0],[0,""img/obj11.png"",""img/obj3.png"",0,0],[0,""img/obj4.png"",""img/obj7.png"",0,0],[0,0,0,""img/obj12.png"",0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","113","368302","0.0-4.0-4.0-7.0","","[[0,0,0,0,0],[0,""img/obj8.png"",""img/obj10.png"",0,0],[0,""img/obj5.png"",""img/obj3.png"",0,0],[0,""img/obj4.png"",""img/obj6.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","114","371322","0.0-4.0-4.0-8.0","","[[0,0,0,0,0],[0,0,0,""img/obj10.png"",0],[0,0,""img/obj5.png"",""img/obj2.png"",0],[0,0,""img/obj1.png"",""img/obj6.png"",0],[0,""img/obj9.png"",0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","115","374350","0.0-4.0-4.0-9.0","","[[0,0,0,0,""img/obj10.png""],[0,0,0,""img/obj5.png"",""img/obj2.png""],[0,0,0,""img/obj1.png"",""img/obj6.png""],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","116","377376","0.0-4.0-4.0-10.0","","[[0,0,0,""img/obj8.png"",0],[0,0,0,""img/obj2.png"",""img/obj3.png""],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,""img/obj9.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","117","380397","0.0-4.0-4.0-11.0","","[[0,0,0,""img/obj2.png"",0],[0,0,""img/obj1.png"",0,0],[0,""img/obj9.png"",""img/obj10.png"",0,0],[0,""img/obj5.png"",0,0,0],[0,0,""img/obj6.png"",0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","118","383417","0.0-4.0-4.0-12.0","","[[0,0,""img/obj11.png"",0,0],[0,0,0,""img/obj7.png"",""img/obj2.png""],[0,0,0,""img/obj1.png"",""img/obj12.png""],[0,0,""img/obj9.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","119","386436","0.0-4.0-4.0-13.0","","[[0,0,0,0,""img/obj2.png""],[0,0,""img/obj8.png"",""img/obj1.png"",0],[0,0,""img/obj9.png"",""img/obj3.png"",0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","120","389454","0.0-4.0-4.0-14.0","","[[0,0,""img/obj10.png"",""img/obj2.png"",0],[0,""img/obj5.png"",""img/obj1.png"",0,0],[0,""img/obj9.png"",""img/obj6.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","vsl-grid-scene-snap","121","392466","0.0-4.0-4.0-15.0","","[[""img/obj11.png"",0,0,0,0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,0,""img/obj12.png"",""img/obj3.png"",0],[0,0,""img/obj4.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","","","",""
"","html-keyboard-response","122","394490","0.0-5.0-0.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>120","","","null","","","","","","","","","","",""
"","html-keyboard-response","123","395504","0.0-5.0-1.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>119","","","null","","","","","","","","","","",""
"","html-keyboard-response","124","396515","0.0-5.0-2.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>118","","","null","","","","","","","","","","",""
"","html-keyboard-response","125","397530","0.0-5.0-3.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>117","","","null","","","","","","","","","","",""
"","html-keyboard-response","126","398543","0.0-5.0-4.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>116","","","null","","","","","","","","","","",""
"","html-keyboard-response","127","399558","0.0-5.0-5.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>115","","","null","","","","","","","","","","",""
"","html-keyboard-response","128","400573","0.0-5.0-6.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>114","","","null","","","","","","","","","","",""
"","html-keyboard-response","129","401577","0.0-5.0-7.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>113","","","null","","","","","","","","","","",""
"","html-keyboard-response","130","402590","0.0-5.0-8.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>112","","","null","","","","","","","","","","",""
"","html-keyboard-response","131","403603","0.0-5.0-9.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>111","","","null","","","","","","","","","","",""
"","html-keyboard-response","132","404619","0.0-5.0-10.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>110","","","null","","","","","","","","","","",""
"","html-keyboard-response","133","405627","0.0-5.0-11.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>109","","","null","","","","","","","","","","",""
"","html-keyboard-response","134","406642","0.0-5.0-12.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>108","","","null","","","","","","","","","","",""
"","html-keyboard-response","135","407655","0.0-5.0-13.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>107","","","null","","","","","","","","","","",""
"","html-keyboard-response","136","408668","0.0-5.0-14.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>106","","","null","","","","","","","","","","",""
"","html-keyboard-response","137","409681","0.0-5.0-15.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>105","","","null","","","","","","","","","","",""
"","html-keyboard-response","138","410694","0.0-5.0-16.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>104","","","null","","","","","","","","","","",""
"","html-keyboard-response","139","411707","0.0-5.0-17.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>103","","","null","","","","","","","","","","",""
"","html-keyboard-response","140","412720","0.0-5.0-18.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>102","","","null","","","","","","","","","","",""
"","html-keyboard-response","141","413725","0.0-5.0-19.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>101","","","null","","","","","","","","","","",""
"","html-keyboard-response","142","414738","0.0-5.0-20.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>100","","","null","","","","","","","","","","",""
"","html-keyboard-response","143","415751","0.0-5.0-21.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>99","","","null","","","","","","","","","","",""
"","html-keyboard-response","144","416764","0.0-5.0-22.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>98","","","null","","","","","","","","","","",""
"","html-keyboard-response","145","417778","0.0-5.0-23.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>97","","","null","","","","","","","","","","",""
"","html-keyboard-response","146","418788","0.0-5.0-24.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>96","","","null","","","","","","","","","","",""
"","html-keyboard-response","147","419799","0.0-5.0-25.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>95","","","null","","","","","","","","","","",""
"","html-keyboard-response","148","420808","0.0-5.0-26.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>94","","","null","","","","","","","","","","",""
"","html-keyboard-response","149","421820","0.0-5.0-27.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>93","","","null","","","","","","","","","","",""
"","html-keyboard-response","150","422836","0.0-5.0-28.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>92","","","null","","","","","","","","","","",""
"","html-keyboard-response","151","423846","0.0-5.0-29.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>91","","","null","","","","","","","","","","",""
"","html-keyboard-response","152","424858","0.0-5.0-30.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>90","","","null","","","","","","","","","","",""
"","html-keyboard-response","153","425869","0.0-5.0-31.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>89","","","null","","","","","","","","","","",""
"","html-keyboard-response","154","426883","0.0-5.0-32.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>88","","","null","","","","","","","","","","",""
"","html-keyboard-response","155","427893","0.0-5.0-33.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>87","","","null","","","","","","","","","","",""
"","html-keyboard-response","156","428908","0.0-5.0-34.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>86","","","null","","","","","","","","","","",""
"","html-keyboard-response","157","429919","0.0-5.0-35.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>85","","","null","","","","","","","","","","",""
"","html-keyboard-response","158","430930","0.0-5.0-36.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>84","","","null","","","","","","","","","","",""
"","html-keyboard-response","159","431934","0.0-5.0-37.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>83","","","null","","","","","","","","","","",""
"","html-keyboard-response","160","432947","0.0-5.0-38.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>82","","","null","","","","","","","","","","",""
"","html-keyboard-response","161","433962","0.0-5.0-39.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>81","","","null","","","","","","","","","","",""
"","html-keyboard-response","162","434974","0.0-5.0-40.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>80","","","null","","","","","","","","","","",""
"","html-keyboard-response","163","435988","0.0-5.0-41.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>79","","","null","","","","","","","","","","",""
"","html-keyboard-response","164","436999","0.0-5.0-42.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>78","","","null","","","","","","","","","","",""
"","html-keyboard-response","165","438013","0.0-5.0-43.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>77","","","null","","","","","","","","","","",""
"","html-keyboard-response","166","439025","0.0-5.0-44.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>76","","","null","","","","","","","","","","",""
"","html-keyboard-response","167","440038","0.0-5.0-45.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>75","","","null","","","","","","","","","","",""
"","html-keyboard-response","168","441053","0.0-5.0-46.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>74","","","null","","","","","","","","","","",""
"","html-keyboard-response","169","442064","0.0-5.0-47.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>73","","","null","","","","","","","","","","",""
"","html-keyboard-response","170","443077","0.0-5.0-48.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>72","","","null","","","","","","","","","","",""
"","html-keyboard-response","171","444088","0.0-5.0-49.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>71","","","null","","","","","","","","","","",""
"","html-keyboard-response","172","445101","0.0-5.0-50.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>70","","","null","","","","","","","","","","",""
"","html-keyboard-response","173","446112","0.0-5.0-51.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>69","","","null","","","","","","","","","","",""
"","html-keyboard-response","174","447125","0.0-5.0-52.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>68","","","null","","","","","","","","","","",""
"","html-keyboard-response","175","448140","0.0-5.0-53.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>67","","","null","","","","","","","","","","",""
"","html-keyboard-response","176","449151","0.0-5.0-54.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>66","","","null","","","","","","","","","","",""
"","html-keyboard-response","177","450166","0.0-5.0-55.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>65","","","null","","","","","","","","","","",""
"","html-keyboard-response","178","451174","0.0-5.0-56.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>64","","","null","","","","","","","","","","",""
"","html-keyboard-response","179","452188","0.0-5.0-57.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>63","","","null","","","","","","","","","","",""
"","html-keyboard-response","180","453199","0.0-5.0-58.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>62","","","null","","","","","","","","","","",""
"","html-keyboard-response","181","454210","0.0-5.0-59.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>61","","","null","","","","","","","","","","",""
"","html-keyboard-response","182","455219","0.0-5.0-60.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>60","","","null","","","","","","","","","","",""
"","html-keyboard-response","183","456231","0.0-5.0-61.0","null","<p>Your practice session is now over.</p><p>The test session will start in 2 minutes.<p><p>You can use these two minutes to relaxe your eyes.</p><p> <br> </p><p>Seconds remaining:</p><p> <br> </p>59","","","null","","","","","","","","","","",""
