"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","viewport_dims","stimulus","response","test_part","correct_response","test_number","test_scene","patternsize","true_test","correct","randomID","subject","image_switchboard","scene_order"
"","","vsl-grid-scene-snap","84","373827","0.0-6.0-2.0-23.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",0],[0,""img/obj3.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","85","377803","0.0-6.0-2.0-24.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj6.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,""img/obj12.png"",""img/obj10.png"",0],[0,0,0,""img/obj1.png"",0],[0,0,0,0,""img/obj5.png""]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","86","382025","0.0-6.0-2.0-25.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj6.png"",0],[0,""img/obj11.png"",""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","87","385979","0.0-6.0-2.0-26.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",""img/obj6.png""],[0,0,""img/obj8.png"",""img/obj9.png"",0],[0,""img/obj11.png"",0,0,""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","88","389983","0.0-6.0-2.0-27.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj3.png"",0,0,0,0],[""img/obj12.png"",""img/obj4.png"",0,0,0],[""img/obj7.png"",""img/obj1.png"",0,0,0],[0,0,""img/obj5.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","89","394030","0.0-6.0-2.0-28.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",""img/obj2.png"",0,0],[0,""img/obj8.png"",""img/obj1.png"",0,0],[""img/obj11.png"",0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","90","397950","0.0-6.0-2.0-29.0","{""width"":2048,""height"":898}","[[0,0,0,0,""img/obj2.png""],[0,0,0,""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj6.png"",0],[0,0,""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","91","402238","0.0-6.0-2.0-30.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",""img/obj2.png"",0,0],[0,""img/obj8.png"",""img/obj1.png"",0,0],[""img/obj11.png"",0,0,""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","92","406507","0.0-6.0-2.0-31.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj12.png"",0,0,""img/obj2.png"",0],[0,""img/obj1.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","93","410721","0.0-6.0-2.0-32.0","{""width"":2048,""height"":898}","[[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",""img/obj2.png""],[0,0,0,""img/obj8.png"",""img/obj5.png""],[0,0,""img/obj11.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","94","415234","0.0-6.0-2.0-33.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj3.png"",0,0,""img/obj2.png"",0],[0,""img/obj4.png"",""img/obj8.png"",0,0],[""img/obj7.png"",""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","95","419471","0.0-6.0-2.0-34.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj6.png"",0],[0,""img/obj12.png"",""img/obj9.png"",0,0],[0,0,""img/obj1.png"",""img/obj10.png"",0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","96","423735","0.0-6.0-2.0-35.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj3.png"",0],[0,0,0,""img/obj2.png"",""img/obj4.png""],[0,0,""img/obj8.png"",""img/obj7.png"",0],[0,""img/obj11.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","97","428030","0.0-6.0-2.0-36.0","{""width"":2048,""height"":898}","[[0,""img/obj3.png"",""img/obj12.png"",0,0],[0,0,""img/obj4.png"",""img/obj1.png"",0],[0,""img/obj7.png"",0,0,""img/obj5.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","98","432663","0.0-6.0-2.0-37.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj6.png"",0,0,0],[""img/obj9.png"",""img/obj12.png"",0,0,0],[0,""img/obj10.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","99","437653","0.0-6.0-2.0-38.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","100","442745","0.0-6.0-2.0-39.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,0],[0,""img/obj3.png"",""img/obj1.png"",0,0],[0,0,""img/obj4.png"",""img/obj5.png"",0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","101","447729","0.0-6.0-2.0-40.0","{""width"":2048,""height"":898}","[[0,""img/obj3.png"",0,0,0],[0,0,""img/obj4.png"",""img/obj2.png"",0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","102","452315","0.0-6.0-2.0-41.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",0,0],[0,0,""img/obj3.png"",""img/obj5.png"",0],[0,0,0,""img/obj4.png"",0],[0,0,""img/obj7.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","103","456797","0.0-6.0-2.0-42.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj3.png"",""img/obj2.png""],[0,0,0,""img/obj8.png"",""img/obj4.png""],[0,0,""img/obj11.png"",""img/obj7.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","104","461304","0.0-6.0-2.0-43.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj3.png"",0],[0,0,0,""img/obj6.png"",""img/obj4.png""],[0,0,""img/obj9.png"",""img/obj7.png"",0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","105","465178","0.0-6.0-2.0-44.0","{""width"":2048,""height"":898}","[[0,""img/obj6.png"",0,0,0],[""img/obj9.png"",""img/obj12.png"",0,0,0],[0,""img/obj10.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","106","469507","0.0-6.0-2.0-45.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj3.png"",0],[0,0,0,""img/obj5.png"",""img/obj4.png""],[0,0,0,""img/obj7.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","107","473696","0.0-6.0-2.0-46.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",""img/obj6.png""],[0,0,""img/obj8.png"",""img/obj9.png"",0],[0,""img/obj11.png"",0,0,""img/obj10.png""],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","108","478127","0.0-6.0-2.0-47.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj12.png"",""img/obj3.png"",0],[0,0,0,""img/obj1.png"",""img/obj4.png""],[0,0,0,""img/obj7.png"",""img/obj5.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","4072","vsl-grid-scene","109","484236","0.0-6.0-3.0-0.0-0.0","{""width"":2048,""height"":898}",""," ","","","","","","","","","","",""
"","null","html-keyboard-response","110","485760","0.0-6.0-3.0-1.0","{""width"":2048,""height"":898}"," ","null","","","","","","","","","","",""
"","","vsl-grid-scene-snap","111","488448","0.0-6.0-4.0-0.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,""img/obj6.png"",""img/obj8.png"",0,0],[""img/obj9.png"",""img/obj11.png"",0,0,0],[0,""img/obj10.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","112","493500","0.0-6.0-4.0-1.0","{""width"":2048,""height"":898}","[[""img/obj12.png"",0,0,0,0],[0,""img/obj1.png"",0,0,0],[0,""img/obj3.png"",""img/obj5.png"",0,0],[0,0,""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","113","498543","0.0-6.0-4.0-2.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,0],[0,0,""img/obj4.png"",""img/obj2.png"",0],[0,""img/obj7.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","114","503329","0.0-6.0-4.0-3.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,0],[0,""img/obj12.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","115","507625","0.0-6.0-4.0-4.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj6.png"",0],[0,0,""img/obj9.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj10.png"",0],[0,""img/obj11.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","116","512003","0.0-6.0-4.0-5.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,""img/obj9.png"",""img/obj1.png"",0,0],[0,0,""img/obj10.png"",""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","117","516268","0.0-6.0-4.0-6.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj12.png"",0,0,""img/obj6.png"",0],[0,""img/obj1.png"",""img/obj9.png"",0,0],[0,0,""img/obj5.png"",""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","118","520418","0.0-6.0-4.0-7.0","{""width"":2048,""height"":898}","[[0,0,""img/obj12.png"",0,0],[0,0,0,""img/obj1.png"",""img/obj6.png""],[0,0,0,""img/obj9.png"",""img/obj5.png""],[0,0,0,0,""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","119","524359","0.0-6.0-4.0-8.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj12.png"",""img/obj6.png"",0,0,0],[""img/obj9.png"",""img/obj1.png"",0,0,0],[0,""img/obj10.png"",""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","120","528383","0.0-6.0-4.0-9.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","121","532629","0.0-6.0-4.0-10.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj2.png"",""img/obj6.png"",0],[0,""img/obj8.png"",""img/obj9.png"",0,0],[""img/obj11.png"",0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","122","537093","0.0-6.0-4.0-11.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",0,0,""img/obj6.png""],[0,0,""img/obj1.png"",""img/obj9.png"",0],[0,0,0,""img/obj5.png"",""img/obj10.png""]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","123","541256","0.0-6.0-4.0-12.0","{""width"":2048,""height"":898}","[[0,""img/obj3.png"",0,0,0],[0,0,""img/obj4.png"",""img/obj6.png"",0],[0,""img/obj7.png"",""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","124","545527","0.0-6.0-4.0-13.0","{""width"":2048,""height"":898}","[[0,""img/obj6.png"",0,0,0],[""img/obj9.png"",""img/obj3.png"",0,0,0],[0,""img/obj10.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","125","549448","0.0-6.0-4.0-14.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",0,0,""img/obj2.png""],[0,0,""img/obj4.png"",""img/obj8.png"",0],[0,""img/obj7.png"",""img/obj11.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","126","553398","0.0-6.0-4.0-15.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,""img/obj2.png""],[0,0,""img/obj6.png"",""img/obj8.png"",0],[0,""img/obj9.png"",""img/obj11.png"",0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","",""
"","null","vsl-grid-scene","127","558873","0.0-6.0-5.0-0.0-0.0","{""width"":2048,""height"":898}","","null","","","","","","","","","","",""
"","null","vsl-grid-scene","128","562247","0.0-6.0-5.0-0.1-0.1","{""width"":2048,""height"":898}","","null","","","","","","","","","","",""
"","null","vsl-grid-scene","129","565656","0.0-6.0-5.0-0.2-0.2","{""width"":2048,""height"":898}","","null","","","","","","","","","","",""
"","1433","vsl-grid-scene","130","567091","0.0-6.0-5.0-0.3-0.3","{""width"":2048,""height"":898}",""," ","","","","","","","","","","",""
"","null","html-keyboard-response","131","568462","0.0-6.0-5.0-1.0","{""width"":2048,""height"":898}"," ","null","","","","","","","","","","",""
"","","vsl-grid-scene-snap","132","571124","0.0-6.0-6.0-0.0","{""width"":2048,""height"":898}","[[0,0,""img/obj6.png"",0,0],[0,""img/obj9.png"",0,0,0],[0,""img/obj12.png"",""img/obj10.png"",0,0],[0,0,""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","133","574623","0.0-6.0-6.0-1.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj6.png"",""img/obj2.png"",0],[0,""img/obj9.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","134","578615","0.0-6.0-6.0-2.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",""img/obj6.png"",0,0],[0,""img/obj9.png"",""img/obj1.png"",0,0],[0,0,""img/obj10.png"",""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","135","582602","0.0-6.0-6.0-3.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",0],[0,""img/obj12.png"",""img/obj9.png"",0,0],[0,0,""img/obj1.png"",""img/obj10.png"",0],[0,0,0,""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","136","586409","0.0-6.0-6.0-4.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj12.png"",0,0,""img/obj6.png""],[0,0,""img/obj1.png"",""img/obj9.png"",0],[0,0,0,""img/obj5.png"",""img/obj10.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","137","590422","0.0-6.0-6.0-5.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj12.png"",""img/obj3.png"",0,0,0],[0,""img/obj1.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","138","594487","0.0-6.0-6.0-6.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,""img/obj3.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj4.png"",0,0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","139","598732","0.0-6.0-6.0-7.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj12.png"",0,0],[0,0,""img/obj3.png"",""img/obj1.png"",0],[0,0,0,""img/obj4.png"",""img/obj5.png""],[0,0,""img/obj7.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","140","602733","0.0-6.0-6.0-8.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",""img/obj2.png""],[0,0,""img/obj9.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","141","606783","0.0-6.0-6.0-9.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,""img/obj6.png""],[0,0,0,""img/obj9.png"",""img/obj2.png""],[0,0,0,""img/obj8.png"",""img/obj10.png""],[0,0,""img/obj11.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","142","611310","0.0-6.0-6.0-10.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj6.png"",""img/obj2.png"",0,0],[""img/obj9.png"",""img/obj8.png"",0,0,0],[""img/obj11.png"",""img/obj10.png"",0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","143","615513","0.0-6.0-6.0-11.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,0,""img/obj3.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj4.png"",0],[0,""img/obj11.png"",""img/obj7.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","144","619249","0.0-6.0-6.0-12.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[""img/obj12.png"",""img/obj8.png"",0,0,0],[""img/obj11.png"",""img/obj1.png"",0,0,0],[0,0,""img/obj5.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","145","622601","0.0-6.0-6.0-13.0","{""width"":2048,""height"":898}","[[0,0,0,0,""img/obj6.png""],[0,0,""img/obj3.png"",""img/obj9.png"",0],[0,0,0,""img/obj4.png"",""img/obj10.png""],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","146","626897","0.0-6.0-6.0-14.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj12.png"",0,0,0,0],[0,""img/obj1.png"",""img/obj3.png"",0,0],[0,0,""img/obj5.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","147","630984","0.0-6.0-6.0-15.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","148","635112","0.0-6.0-6.0-16.0","{""width"":2048,""height"":898}","[[0,0,""img/obj6.png"",0,0],[0,""img/obj9.png"",""img/obj12.png"",0,0],[0,0,""img/obj10.png"",""img/obj1.png"",0],[0,0,0,0,""img/obj5.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","149","639689","0.0-6.0-6.0-17.0","{""width"":2048,""height"":898}","[[0,0,""img/obj6.png"",0,0],[0,""img/obj9.png"",""img/obj3.png"",0,0],[0,0,""img/obj10.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","150","644282","0.0-6.0-6.0-18.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[""img/obj3.png"",0,0,""img/obj2.png"",0],[0,""img/obj4.png"",""img/obj8.png"",0,0],[""img/obj7.png"",""img/obj11.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","151","648532","0.0-6.0-6.0-19.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj6.png"",0],[0,""img/obj11.png"",""img/obj9.png"",0,0],[0,0,0,""img/obj10.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","152","653386","0.0-6.0-6.0-20.0","{""width"":2048,""height"":898}","[[0,0,""img/obj3.png"",""img/obj2.png"",0],[0,0,""img/obj8.png"",""img/obj4.png"",0],[0,""img/obj11.png"",""img/obj7.png"",0,0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","153","658711","0.0-6.0-6.0-21.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,""img/obj3.png"",""img/obj12.png"",0,0],[0,0,""img/obj4.png"",""img/obj1.png"",0],[0,""img/obj7.png"",0,0,""img/obj5.png""],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","154","663184","0.0-6.0-6.0-22.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[""img/obj3.png"",""img/obj12.png"",0,0,0],[0,""img/obj4.png"",""img/obj1.png"",0,0],[""img/obj7.png"",0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","155","667335","0.0-6.0-6.0-23.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,""img/obj6.png"",0],[0,""img/obj3.png"",""img/obj9.png"",0,0],[0,0,""img/obj4.png"",""img/obj10.png"",0],[0,""img/obj7.png"",0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","156","672309","0.0-6.0-6.0-24.0","{""width"":2048,""height"":898}","[[0,0,""img/obj6.png"",0,0],[""img/obj12.png"",""img/obj9.png"",0,0,0],[0,""img/obj1.png"",""img/obj10.png"",0,0],[0,0,""img/obj5.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","157","676627","0.0-6.0-6.0-25.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj3.png"",0,0],[0,0,""img/obj6.png"",""img/obj4.png"",0],[0,""img/obj9.png"",""img/obj7.png"",0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","158","680835","0.0-6.0-6.0-26.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,0,0,0],[0,""img/obj12.png"",0,0,""img/obj2.png""],[0,0,""img/obj1.png"",""img/obj8.png"",0],[0,0,""img/obj11.png"",""img/obj5.png"",0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","159","685617","0.0-6.0-6.0-27.0","{""width"":2048,""height"":898}","[[0,0,""img/obj2.png"",""img/obj6.png"",0],[0,""img/obj8.png"",""img/obj9.png"",0,0],[""img/obj11.png"",0,0,""img/obj10.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","160","690894","0.0-6.0-6.0-28.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",0,0,0],[0,0,""img/obj1.png"",""img/obj6.png"",0],[0,0,""img/obj9.png"",""img/obj5.png"",0],[0,0,0,""img/obj10.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","161","695113","0.0-6.0-6.0-29.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[0,""img/obj9.png"",""img/obj3.png"",0,0],[0,0,""img/obj10.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","162","699417","0.0-6.0-6.0-30.0","{""width"":2048,""height"":898}","[[0,""img/obj6.png"",0,0,0],[""img/obj9.png"",0,0,0,0],[""img/obj12.png"",""img/obj10.png"",0,0,0],[0,""img/obj1.png"",0,0,0],[0,0,""img/obj5.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","163","704234","0.0-6.0-6.0-31.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj6.png"",0,0],[""img/obj12.png"",""img/obj9.png"",0,0,0],[0,""img/obj1.png"",""img/obj10.png"",0,0],[0,0,""img/obj5.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","164","710397","0.0-6.0-6.0-32.0","{""width"":2048,""height"":898}","[[""img/obj12.png"",0,0,0,0],[0,""img/obj1.png"",""img/obj3.png"",0,0],[0,0,""img/obj5.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","165","715213","0.0-6.0-6.0-33.0","{""width"":2048,""height"":898}","[[0,""img/obj12.png"",""img/obj3.png"",0,0],[0,0,""img/obj1.png"",""img/obj4.png"",0],[0,0,""img/obj7.png"",""img/obj5.png"",0],[0,0,0,0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","166","719520","0.0-6.0-6.0-34.0","{""width"":2048,""height"":898}","[[0,0,0,0,0],[0,0,""img/obj2.png"",0,0],[0,""img/obj8.png"",""img/obj6.png"",0,0],[""img/obj11.png"",""img/obj9.png"",0,0,0],[0,0,""img/obj10.png"",0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","167","723312","0.0-6.0-6.0-35.0","{""width"":2048,""height"":898}","[[0,0,0,""img/obj2.png"",0],[0,""img/obj12.png"",""img/obj8.png"",0,0],[0,""img/obj11.png"",""img/obj1.png"",0,0],[0,0,0,""img/obj5.png"",0],[0,0,0,0,0]]","","","","","","","","","","","",""
"","","vsl-grid-scene-snap","168","726887","0.0-6.0-6.0-36.0","{""width"":2048,""height"":898}","[[0,0,""img/obj3.png"",0,0],[0,0,""img/obj6.png"",""img/obj4.png"",0],[0,""img/obj9.png"",""img/obj7.png"",0,0],[0,0,""img/obj10.png"",0,0],[0,0,0,0,0]]","","","","","","","","","","","",""
